INSTRUCTION DIVISION
TIMETABLE SECOND SEMESTER 2016-2017
"January 12, 2017"
II. COURSEWISE TIMETABLE,,,,,,2,,SECOND SEMESTER 2016-2017,,,,






,,,,,2,Hari Om Bansal,2207,Th,1,,,
,,,,,3,Harshavardhan S,2212,Th,1,,,
,,,,,4,Ashish Patel,2204,Th,1,,,
,,,,,5,Mahesh Angira,2206,Th,1,,,
1343,INSTR F243,SIGNALS & SYSTEMS,3,-,3,1,PAWAN K AJMERA,5102,M W F,3,11/05,FN
,,Tutorial,,,1,Anantha Krishna Chintanpalli,2221,T,1,,,
,,,,,2,Rahul Singhal,2207,T,1,,,
,,,,,3,Pawan K Ajmera,2222,T,1,,,
,,,,,4,Sainath Bitragunta,2215,T,1,,,
,,,,,5,Ashutosh Kar,2212,T,1,,,
1344,INSTR F244,MICROELECTRONIC CIRCUITS,3,-,3,1,ANU GUPTA,5101,T Th S,4,09/05,FN
,,Tutorial,,,1,Nitin Chaturvedi,2206,W,1,,,
,,,,,2,Arnab Hazra,2207,W,1,,,
,,,,,3,Kavindra Kandpal,2214,W,1,,,
,,,,,4,Nilanjan Chattaraj,2204,W,1,,,
,,,,,5,Mahesh Angira,2216,W,1,,,
1660,INSTR F266,STUDY PROJECT,-,-,3,1,NAVNEET GUPTA,,,,,
1348,INSTR F341,ANALOG ELECTRONICS,3,1,4,1,VINOD KUMAR CHAUBEY,5101,M W F,4,05/05,FN
,,,,,2,Arnab Hazra,6163,M W F,4,,,
,,Practical,,,1,Harshavardhan S,2241,T,1 2 3,,,
,,,,,,Vinita Tiwari,,,,,,
,,,,,2,Tulsi Ram Sharma,2241,T,7 8 9,,,
,,,,,,Prateek Bindra,,,,,,
,,,,,,Vineet Kumar,,,,,,
II. COURSEWISE TIMETABLE,,,,,,28,,SECOND SEMESTER 2016-2017,,,,






,,,,,3,Prateek Bindra,2241,Th,1 2 3,,,
,,,,,,Priya Gupta,,,,,,
,,,,,,Rahul Sharma,,,,,,
,,,,,4,Lucky Sharan,2241,Th,7 8 9,,,
,,,,,,Ritesh Kumar,,,,,,
,,,,,,Tulsi Ram Sharma,,,,,,
,,,,,5,Ritesh Kumar,2241,S,7 8 9,,,
,,,,,,Priya Gupta,,,,,,
,,Tutorial,,,1,Rajneesh Kumar,2207,S,1,,,
,,,,,2,Vinita Tiwari,2235,S,1,,,
,,,,,3,Kari Babu Ravi Teja,2214,S,1,,,
,,,,,4,K K Gupta,2206,S,1,,,
,,,,,5,Jahagirdar Ankush Chandrakant,2222,S,1,,,
1349,INSTR F342,POWER ELECTRONICS,3,1,4,1,DHEERENDRA SINGH,5106,M W F,5,03/05,FN
,,Practical,,,1,Dave Heema Bharatkumar,2119,T,7 8 9,,,
,,,,,,Dheerendra Singh,,,,,,
,,,,,,Fani Mani,,,,,,
,,,,,2,Prashant Upadhyay,2119,Th,1 2 3,,,
,,,,,,Dave Heema Bharatkumar,,,,,,
,,,,,3,Ravinder Kumar,2119,Th,7 8 9,,,
,,,,,,Dheerendra Singh,,,,,,
,,,,,,Krishna Veer Singh,,,,,,
,,,,,4,Dhananjay,2119,S,7 8 9,,,
,,,,,,Fani Mani,,,,,,
,,Tutorial,,,1,Dheerendra Singh,2204,F,1,,,
,,,,,2,Hitesh Dutt Mathur,2221,F,1,,,
,,,,,3,Ashish Patel,2214,F,1,,,
II. COURSEWISE TIMETABLE,,,,,,29,,SECOND SEMESTER 2016-2017,,,,






,,,,,4,Dave Heema Bharatkumar,2203,F,1,,,
1350,INSTR F343,INDUS INSTRUMENT & CONT,3,-,3,1,K K GUPTA,5106,T Th S,5,12/05,FN
,,,,,,Surekha Bhanot,,,,,,
,,Tutorial,,,1,Jahagirdar Ankush Chandrakant,2212,M,1,,,
,,,,,2,K K Gupta,2214,M,1,,,
1734,INSTR F366,LABORATORY PROJECT,-,-,3,1,NAVNEET GUPTA,,,,,
1745,INSTR F367,LABORATORY PROJECT,-,-,3,1,NAVNEET GUPTA,,,,,
1694,INSTR F376,DESIGN PROJECT,-,-,3,1,NAVNEET GUPTA,,,,,
1761,INSTR F377,DESIGN PROJECT,-,-,3,1,NAVNEET GUPTA,,,,,
1352,INSTR F414,TELECOM SWIT SYS & NETWK,3,-,3,1,PRAVEEN KUMAR A V,2214,M W F,3,11/05,FN
1351,INSTR F432,MEDICAL INSTRUMENTATION,3,-,3,1,SUREKHA BHANOT,5106,M W F,9,06/05,FN
,,,,,,Ashutosh Kar,,,,,,
1719,INSTR F491,SPECIAL PROJECT,-,-,3,1,NAVNEET GUPTA,,,,,
1532,IS F311,COMPUTER GRAPHICS,3,-,3,1,SUNDARESAN RAMAN,6164,M W F,8,15/05,FN
1331,IS F462,NETWORK PROGRAMMING,3,-,3,1,K HARI BABU,6109,T Th S,3,13/05,FN
275,ITEB G621,SUPPLY CHAIN MANAGEMENT,-,-,4,1,SRIKANTA ROUTROY,5103,M W F,3,07/05,FN
1011,MATH F112,MATHEMATICS-II,3,-,3,1,DEVENDRA KUMAR,5105,M W F,5,12/05,AN
,,,,,,Trilok Mathur,,,,,,
,,,,,2,Balram Dubey,5105,M W F,9,,,
,,,,,,Jitender Kumar,,,,,,
,,Tutorial,,,1,Krishnendra Shekhawat,6154,T,8,,,
,,,,,2,Amol Holkundkar,6155,W,1,,,
,,,,,3,Krishnendra Shekhawat,6158,W,1,,,
,,,,,4,Amit Kumar,6103,W,1,,,
,,,,,5,Priyanka Kumari,6160,W,1,,,
,,,,,6,Srijata Dey,6157,T,8,,,
,,,,,7,Rakhee,6154,W,2,,,
II. COURSEWISE TIMETABLE,,,,,,30,,SECOND SEMESTER 2016-2017,,,,






,,,,,8,K Satya Pritam,6157,W,2,,,
,,,,,9,Chandra Shekhar,6107,W,2,,,
,,,,10,,Bhavya Tripathi,6103,W,2,,,
,,,,11,,Trilok Mathur,6158,W,2,,,
,,,,12,,Krishnendra Shekhawat,6102,W,3,,,
,,,,13,,Jitender Kumar,6153,W,3,,,
,,,,14,,Shivi Agarwal,6154,W,3,,,
,,,,15,,Shivi Agarwal,6155,Th,8,,,
,,,,16,,Jitender Kumar,6158,F,1,,,
,,,,17,,Amol Holkundkar,3158,F,1,,,
,,,,18,,Biswanath Layek,6102,F,1,,,
,,,,19,,Shivi Agarwal,6154,F,1,,,
,,,,20,,Chandra Shekhar,6160,F,1,,,
,,,,21,,Srijata Dey,6156,S,1,,,
,,,,22,,Chandra Shekhar,6154,S,1,,,
,,,,23,,Biswanath Layek,6157,S,1,,,
,,,,24,,Rakhee,6158,S,1,,,
1012,MATH F113,PROBABILITY & STATISTICS,3,-,3,1,SHIVI AGARWAL,5102,T Th S,2,03/05,AN
,,,,,,Rajiv Kumar,,,,,,
,,,,,2,Pradeep Kr H Keskar,5102,T Th S,4,,,
,,,,,,Sumanta Pasari,,,,,,
,,Tutorial,,,1,Satyendra Singh,6160,M,1,,,
,,,,,2,Srikanth,6103,M,1,,,
,,,,,3,C B Gupta,6162,M,1,,,
,,,,,4,Jitender Kumar,6157,M,1,,,
,,,,,5,Bhupendra K Sharma,6155,M,2,,,
,,,,,6,Sumanta Pasari,6107,M,2,,,
II. COURSEWISE TIMETABLE,,,,,,31,,SECOND SEMESTER 2016-2017,,,,






,,,,,7,Chandra Shekhar,6153,M,3,,,
,,,,,8,Krishnendra Shekhawat,6157,M,3,,,
,,,,,9,Shivi Agarwal,6154,M,3,,,
,,,,10,,Chandra Shekhar,6104,T,8,,,
,,,,11,,C B Gupta,6156,W,3,,,
,,,,12,,Jitender Kumar,6156,Th,8,,,
,,,,13,,Rajiv Kumar,6158,Th,8,,,
,,,,14,,Sumanta Pasari,6153,F,1,,,
,,,,15,,Ashish Tiwari,6157,F,1,,,
,,,,16,,Pradeep Kr H Keskar,6162,F,1,,,
,,,,17,,Krishnendra Shekhawat,6154,F,2,,,
,,,,18,,Bhupendra K Sharma,6155,F,2,,,
,,,,19,,Chandra Shekhar,6153,F,3,,,
,,,,20,,Swati,6154,F,3,,,
,,,,21,,Jitender Kumar,6157,S,2,,,
,,,,22,,C B Gupta,6154,S,2,,,
,,,,23,,Ashish Tiwari,6153,S,4,,,
,,,,24,,Krishnendra Shekhawat,6109,S,4,,,
1340,MATH F231,NUMBER THEORY,3,-,3,1,ASHISH TIWARI,6152,M W F,3,11/05,FN
,,Tutorial,,,,Ashish Tiwari,6152,T,1,,,
1465,MATH F241,MATHEMATICAL METHODS,3,-,3,1,BHUPENDRA K SHARMA,6107,T Th S,3,09/05,FN
,,Tutorial,,,,Bhupendra K Sharma,6156,W,1,,,
1466,MATH F242,OPERATIONS RESEARCH,3,-,3,1,RAKHEE,6107,M W F,4,05/05,FN
,,Tutorial,,,,Rakhee,6107,Th,1,,,
1467,MATH F243,GRAPHS AND NETWORKS,3,-,3,1,RAJIV KUMAR,6107,M W F,3,11/05,FN
,,Tutorial,,,,Rajiv Kumar,6107,M,1,,,
1468,MATH F244,MEASURE & INTEGRATION,3,-,3,1,TRILOK MATHUR,6107,T Th S,4,13/05,FN
II. COURSEWISE TIMETABLE,,,,,,32,,SECOND SEMESTER 2016-2017,,,,






,,Tutorial,,,,Trilok Mathur,6107,F,1,,,
1662,MATH F266,STUDY PROJECT,-,-,3,1,BALRAM DUBEY,,,,,
1472,MATH F341,INTRO TO FUNCTIONAL ANAL,3,-,3,1,BALRAM DUBEY,6108,T Th S,5,12/05,FN
,,Tutorial,,,,Balram Dubey,6108,F,1,,,
1473,MATH F342,DIFFERENTIAL GEOMETRY,3,-,3,1,PRADEEP KR H KESKAR,6108,M W F,5,03/05,FN
,,Tutorial,,,,Pradeep Kr H Keskar,6108,S,1,,,
1474,MATH F343,PARTIAL DIFF EQUATIONS,3,-,3,1,SURESH KUMAR,6108,M W F,9,06/05,FN
,,Tutorial,,,,Sangita Yadav,6108,Th,2,,,
1679,MATH F366,LABORATORY PROJECT,-,-,3,1,BALRAM DUBEY,,,,,
1747,MATH F367,LABORATORY PROJECT,-,-,3,1,BALRAM DUBEY,,,,,
1696,MATH F376,DESIGN PROJECT,-,-,3,1,BALRAM DUBEY,,,,,
1763,MATH F377,DESIGN PROJECT,-,-,3,1,BALRAM DUBEY,,,,,
1921,MATH F422,NUM MTHD FOR PARTIAL DIFF,3,1,4,1,DEVENDRA KUMAR,6158,T Th S,3,13/05,FN
,,EQ,,,,,,,,,,
,,Tutorial,,,,Devendra Kumar,6116,S,2,,,
1476,MATH F471,NONLINEAR OPTIMIZATION,3,-,3,1,C B GUPTA,6108,M W F,8,15/05,FN
1721,MATH F491,SPECIAL PROJECT,-,-,3,1,BALRAM DUBEY,,,,,
2207,MBA G506,NEGOTIATION SKILL & TECH,2,-,2,1,R RAGHUNATHAN,6152,T,7 8,12/05,AN
2214,MBA G510,HUMAN RESOURCE MGMT,-,-,4,1,ANUBHA DHADHICH,6156,M F,3 4,05/05,AN
2218,MBA G516,CORPORATE FINANCE & TAX,-,-,4,1,ARYA KUMAR,6156,T Th,4 5,11/05,AN
2220,MBA G518,MARKETING,-,-,4,1,ANIL K BHATT,6164,M F,9 10,06/05,AN
2221,MBA G519,PRODUCT & OPERATION MGMT,-,-,4,1,RAJESH MATAI,6163,M F,6 7,10/05,AN
2222,MBA G521,SUPPLY CHAIN MANAGEMENT,-,-,4,1,SATYENDRA KR SHARMA,6162,M S,4 5,04/05,AN
2235,MBA G537,SECUR ANAL & PORTFOL MGT,3,-,3,1,ARYA KUMAR,5103,M W F,2,16/05,FN
2241,MBA G571,MANAGEMENT INFORM SYSTEM,3,-,3,1,LEELA RANI,6102,T Th S,3,03/05,AN
2243,MBA G575,FINANCIAL ENGINEERING,3,-,3,1,UDAYAN CHANDA,6151,T Th S,2,08/05,AN
2245,MBA G582,CREAT & LEAD ENTREP ORGN,3,-,3,1,JYOTI,6156,M W F,8,15/05,FN
2246,MBA G583,MARKETING RESEARCH,3,-,3,1,ANIL K BHATT,6105,T Th S,2,08/05,AN
II. COURSEWISE TIMETABLE,,,,,,,33,,SECOND SEMESTER 2016-2017,,,,

1013,ME F110,WORKSHOP PRACTICE,,-,4,2,1,Kiran Raj,4110,M F,3 4,,
,,,,,,,Narpat Ram Sangwa,,,,,,
,,,,,,2,K G Daiya,4110,M F,7 8,,,
,,,,,,,Shivani Nain,,,,,,
,,,,,,3,K G Daiya,4110,T Th,1 2,,,
,,,,,,,Paridhi Puri,,,,,,
,,,,,,4,Narpat Ram Sangwa,4110,T Th,3 4,,,
,,,,,,,Neha Arora,,,,,,
,,,,,,5,Vikrant Bhakar,4110,T Th,6 7,,,
,,,,,,,Neetu Malik,,,,,,
,,,,,,6,GAJANAND GUPTA,4110,T Th,8 9,,,
,,,,,,,Neha Arora,,,,,,
1263,ME F241,MACHINE DESIGN & DRAWING,,3,1,4,1,M S DASGUPTA,5106,M W F,4,05/05,FN
,,Practical,,,,1,Rohit Gunerkar,6114,M,1 2,,,
,,,,,,2,Rahul Priyadarshi,6114,M,7 8,,,
,,,,,,3,Sangram Kegridas,6114,W,7 8,,,
,,,,,,4,Sangram Kegridas,6114,F,7 8,,,
1264,ME F242,IC ENGINES,,2,-,2,1,RAVI INDER SINGH,6163,T Th,4,09/05,FN
,,Tutorial,,,,1,Ravi Inder Singh,6103,S,4,,,
,,,,,,2,Shyam Sundar Yadav,6102,S,4,,,
,,,,,,3,Sachin U Belgamwar,6104,S,4,,,
1265,ME F243,PRODUCTION TECHNIQUES I,,2,1,3,1,KULDIP SINGH SANGWAN,6163,T Th,3,13/05,FN
,,Practical,,,,1,Vikrant Bhakar,4110,M,1 2,,,
,,,,,,2,Kailash Choudhary,4110,W,1 2,,,
,,,,,,3,Kiran Raj,4110,W,7 8,,,
,,,,,,4,Kiran Raj,4110,F,7 8,,,
1266,ME F244,KIN & DYN OF,MACHINES,3,-,3,1,JITENDRA S RATHORE,5106,M W F,3,11/05,FN
II. COURSEWISE TIMETABLE,,,,,,34,,SECOND SEMESTER 2016-2017,,,,






,,Tutorial,,,1,Jitendra S Rathore,2206,T,1,,,
,,,,,2,Arun Kumar Jalan,2235,T,1,,,
,,,,,3,Sharad Srivastava,2203,T,1,,,
,,,,,4,Anuj Dixit,2204,T,1,,,
1663,ME F266,STUDY PROJECT,-,-,3,1,P SRINIVASAN,,,,,
1270,ME F341,PRIMEMOVERS & FLUID MACH,2,1,3,1,MANOJ SONI,6152,T Th,5,12/05,FN
,,Practical,,,1,Rajesh Kumar,2124,M,1 2,,,
,,,,,2,Rajesh Kumar,2124,T,7 8,,,
,,,,,3,Sanjeev Jhakhar,2124,W,1 2,,,
,,,,,4,Sanjeev Jhakhar,2124,Th,7 8,,,
,,Tutorial,,,,Manoj Soni,6152,S,5,,,
1272,ME F342,COMPUTER AIDED DESIGN,3,1,4,1,AMOL M R MARATHE,6109,M W F,5,03/05,FN
,,Tutorial,,,1,Amol M R Marathe,2206,F,1,,,
,,,,,2,Prateek Kala,2216,F,1,,,
,,,,,3,Nitesh Gokhale,2222,F,1,,,
,,,,,4,Murali Palla,2212,F,1,,,
1271,ME F343,MECHANICAL VIBRATIONS,3,-,3,1,ARUN KUMAR JALAN,6106,M W F,4,05/05,FN
,,Tutorial,,,1,Arun Kumar Jalan,2222,Th,1,,,
,,,,,2,Amol M R Marathe,2216,Th,1,,,
,,,,,3,Jitendra S Rathore,2203,Th,1,,,
1273,ME F344,ENGINEERING OPTIMIZATION,2,-,2,1,BIJOY KUMAR RAUT,6109,T Th,4,09/05,FN
,,Tutorial,,,1,Bijoy Kumar Raut,2221,S,4,,,
,,,,,2,Rajesh P Mishra,2222,S,4,,,
,,,,,3,Gajanand Gupta,2204,S,4,,,
1680,ME F366,LABORATORY PROJECT,-,-,3,1,P SRINIVASAN,,,,,
1748,ME F367,LABORATORY PROJECT,-,-,3,1,P SRINIVASAN,,,,,
1697,ME F376,DESIGN PROJECT,-,-,3,1,P SRINIVASAN,,,,,
II. COURSEWISE TIMETABLE,,,,,,,35,,SECOND SEMESTER 2016-2017,,,,

1764,ME F377,DESIGN PROJECT,,-,-,3,1,P SRINIVASAN,,,,,
1281,ME F420,POWER PLANT ENGINEERING,,3,-,3,1,P SRINIVASAN,2222,M W F,9,06/05,FN
,,Tutorial,,,,,P Srinivasan,2214,T,1,,,
1282,ME F432,COMPUTER AIDED MANUFACT,,3,-,3,1,TUFAN CHANDRA BERA,6160,T Th S,3,13/05,FN
,,Practical,,,,,Manikandan H,4110,M,1 2,,,
1287,ME F461,REFRIGERATION & AIRCOND,,3,-,3,1,SATYABRATA SAHOO,2212,M W F,7,10/05,FN
1869,ME F485,NUM FL FLOW & HEAT TRANS,,3,-,3,1,SHYAM SUNDAR YADAV,2206,M W F,8,15/05,FN
1290,ME F491,SPECIAL PROJECT,,-,-,3,1,P SRINIVASAN,,,,,
266,ME G611,COMP AIDED ANAL & DESIGN,,2,3,5,1,MURALI PALLA,2203,M W F,4,13/05,AN
739,ME G631,ADVANCED HEAT TRANSFER,,2,3,5,1,SATYABRATA SAHOO,2235,T Th S,3,03/05,AN
224,MEL G632,ANALOG IC DESIGN,,3,2,5,1,ANU GUPTA,2235,M W F,3,05/05,AN
484,MEL G641,CAD FOR IC DESIGN,,3,2,5,1,ABHIJIT R ASATI,2207,T Th S,4,16/05,AN
817,MEL G642,VLSI ARCHITECTURE,,2,2,4,1,S GURUNARAYANAN,5103,M W F,4,13/05,AN
,,,,,,,Chandra Shekhar,,,,,,
,,Practical,,,,,G S Sesha Chalapathi,2123,Th,8 9,,,
1398,MF F241,MACHINE DESIGN & DRAWING,,3,1,4,1,M S DASGUPTA,5106,M W F,4,05/05,FN
,,Practical,,,,1,Rohit Gunerkar,6114,M,1 2,,,
,,,,,,2,Rahul Priyadarshi,6114,M,7 8,,,
,,,,,,3,Sangram Kegridas,6114,W,7 8,,,
,,,,,,4,Sangram Kegridas,6114,F,7 8,,,
1399,MF F242,MANUFACTURING MANAGEMENT,,2,-,2,1,SRIKANTA ROUTROY,6106,T Th,4,09/05,FN
,,Tutorial,,,,,Srikanta Routroy,6106,S,4,,,
1400,MF F243,MANUFACTURING PROCESSES,,2,1,3,1,GIRISH KANT,6103,T Th,3,13/05,FN
,,Tutorial,,,,,Girish Kant,6103,S,3,,,
1401,MF F244,KIN & DYN OF,MACHINES,3,-,3,1,JITENDRA S RATHORE,5106,M W F,3,11/05,FN
,,Tutorial,,,,1,Jitendra S Rathore,2206,T,1,,,
,,,,,,2,Arun Kumar Jalan,2235,T,1,,,
II. COURSEWISE TIMETABLE,,,,,,36,,SECOND SEMESTER 2016-2017,,,,,,,

,,,,,3,Sharad Srivastava,2203,T,1,,,,,,
,,,,,4,Anuj Dixit,2204,T,1,,,,,,
1664,MF F266,STUDY PROJECT,-,-,3,1,P SRINIVASAN,,,,,,,,
1405,MF F341,DESIGN OF MACHINE TOOLS,3,-,3,1,ABHIJIT K DIGALWAR,2222,T Th S,5,,,12/05,FN,
,,Tutorial,,,,Abhijit K Digalwar,2221,Th,1,,,,,,
1407,MF F342,COMPUTER AIDED DESIGN,3,1,4,1,AMOL M R MARATHE,6109,M W F,5,,,03/05,FN,
,,Tutorial,,,1,Amol M R Marathe,2206,F,1,,,,,,
,,,,,2,Prateek Kala,2216,F,1,,,,,,
,,,,,3,Nitesh Gokhale,2222,F,1,,,,,,
,,,,,4,Murali Palla,2212,F,1,,,,,,
1406,MF F343,CASTING & WELDING,3,1,4,1,TUFAN CHANDRA BERA,6103,M W F,4,,,05/05,FN,
,,Practical,,,1,Manikandan H,4110,W,1 2,,,,,,
,,,,,2,Manikandan H,4110,S,1 2,,,,,,
1408,MF F344,ENGINEERING OPTIMIZATION,2,-,2,1,BIJOY KUMAR RAUT,6109,T Th,4,,,09/05,FN,
,,Tutorial,,,1,Bijoy Kumar Raut,2221,S,4,,,,,,
,,,,,2,Rajesh P Mishra,2222,S,4,,,,,,
,,,,,3,Gajanand Gupta,2204,S,4,,,,,,
1681,MF F366,LABORATORY PROJECT,-,-,3,1,P SRINIVASAN,,,,,,,,
1749,MF F367,LABORATORY PROJECT,-,-,3,1,P SRINIVASAN,,,,,,,,
1698,MF F376,DESIGN PROJECT,-,-,3,1,P SRINIVASAN,,,,,,,,
1765,MF F377,DESIGN PROJECT,-,-,3,1,P SRINIVASAN,,,,,,,,
1417,MF F418,LEAN MANUFACTURING,3,-,3,1,ABHIJIT K DIGALWAR,6103,M W F,8,,,15/05,FN,
1418,MF F421,SUPPLY CHAIN MANAGEMENT,-,-,4,1,SRIKANTA ROUTROY,5103,M W F,3,,,07/05,FN,
1420,MF F473,PRODUCT DESIGN & DEVELOP,3,-,3,1,SRINIVAS KOTA,2206,M W F,7,,,10/05,FN,
1422,MF F491,SPECIAL PROJECT,-,-,3,1,P SRINIVASAN,,,,,,,,
1024,MGTS F211,PRINCIPLES OF MANAGEMENT,3,-,3,1,Neetu Yadav,6101,M W F,2,S,1,6164,06/05,AN
,,,,,2,Leela Rani,6156,M W F,5,S,1,6102,,,
II. COURSEWISE TIMETABLE,,,,,,37,,SECOND SEMESTER 2016-2017,,,,






,,,,,3,JAYASHREE MAHESH,6152,M W F,8,S,1,6109
,,,,,4,Neetu Yadav,6152,M W F,9,S,1,6164
,,,,,5,Praveen Goyal,6163,T Th S,5,S,1,6159
369,MSE G511,MECHATRONICS,3,2,5,1,PRATEEK KALA,2215,M W F,9,10/05,AN
389,MSE G512,MANUFACT PLANNING & CONT,-,-,4,1,SRINIVAS KOTA,2213,M W F,3,05/05,AN
917,MSE G513,MAINTENANCE ENGINEERING,-,-,5,1,RAJESH P MISHRA,2213,M W F,4,04/05,AN
667,MUSIC N113T,INDIA CLASS MUSIC(INST)I,-,-,3,1,ANIL RAI,6065,M W F,10,02/05,FN
673,MUSIC N114T,INDIA CLASS MUSIC(INST)II,-,-,3,1,ANIL RAI,6065,T Th S,10,02/05,AN
1089,PHA F212,DISPENSING PHARMACY,2,1,3,1,DEEPAK CHITKARA,3246,M W,3,11/05,FN
,,Practical,,,1,Gautam Singhvi,3151,W,1 2,,,
,,,,,,Italiya Kishan Shamjibhai,,,,,,
,,,,,,Shruti R,,,,,,
,,,,,2,Deepak Chitkara,3151,F,7 8,,,
,,,,,,Saurabh Sharma,,,,,,
,,,,,,Shruti R,,,,,,
,,Tutorial,,,,Deepak Chitkara,3246,F,3,,,
1087,PHA F214,ANATOMY PHYSIO & HYGIENE,2,1,3,1,RAJEEV TALIYAN,3250,T Th,3,13/05,AN
,,Practical,,,1,Rajeev Taliyan,3118,T,8 9,,,
,,,,,,Almesh Kadakol,,,,,,
,,,,,,Santosh,,,,,,
,,,,,,Yeshwant V Kurhe,,,,,,
,,,,,2,Yeshwant V Kurhe,3118,W,1 2,,,
,,,,,,Santosh,,,,,,
,,,,,,Sorabh Sharma,,,,,,
,,,,,,Sushil Kumar Yadav,,,,,,
,,Tutorial,,,,Rajeev Taliyan,3250,S,3,,,
1863,PHA F215,INTR TO MOL BIO & IMMUNO,3,-,3,1,ANIRUDDHA ROY,3156,M F,3,11/05,FN
II. COURSEWISE TIMETABLE,,,,,,38,,SECOND SEMESTER 2016-2017,,,,






,,Tutorial,,,,Aniruddha Roy,3156,W,3,,,
1291,PHA F241,PHARMACEUTICAL CHEMISTRY,2,1,3,1,HEMANT R JADHAV,3160,M F,8,15/05,FN
,,Practical,,,1,Sridhar S N C,3151,T,8 9,,,
,,,,,,Ginson George,,,,,,
,,,,,2,Sridhar S N C,3151,Th,8 9,,,
,,,,,,Ginson George,,,,,,
,,Tutorial,,,,Hemant R Jadhav,3160,W,8,,,
1294,PHA F244,PHYSICAL PHARMACY,2,1,3,1,ANUPAMA MITTAL,3156,T Th,3,13/05,FN
,,Practical,,,1,Archana K K,3149,T,8 9,,,
,,,,,,Italiya Kishan Shamjibhai,,,,,,
,,,,,,Satish Reddi,,,,,,
,,,,,,Saurabh Sharma,,,,,,
,,,,,2,Archana K K,3149,Th,8 9,,,
,,,,,,Anupama Mittal,,,,,,
,,,,,,Satish Reddi,,,,,,
,,Tutorial,,,,Anupama Mittal,3156,S,3,,,
1665,PHA F266,STUDY PROJECT,-,-,3,1,ANIL GAIKWAD,,,,,
1299,PHA F313,INSTRU METHODS OF ANAL,2,1,4,1,S MURUGESAN,3158,M F,3,05/05,AN
,,Practical,,,,S Murugesan,3155,M,7 8 9,,,
,,,,,,K V Krishna,,,,,,
,,,,,,Malek Vajir,,,,,,
,,,,,,Nisha Sharma,,,,,,
,,,,,,Pankaj Wadhwa,,,,,,
,,,,,,Sunil Kumar Dubey,,,,,,
,,Tutorial,,,,S Murugesan,3158,W,3,,,
1296,PHA F341,PHARMACOLOGY II,2,1,3,1,ANIL GAIKWAD,3250,M F,5,03/05,FN
,,Tutorial,,,,Anil Gaikwad,3250,W,5,,,
II. COURSEWISE TIMETABLE,,,,,,39,,SECOND SEMESTER 2016-2017,,,,






1298,PHA F342,MEDICINAL CHEMISTRY II,2,1,3,1,R MAHESH,3158,M F,4,05/05,FN
,,Practical,,,1,Subhash Chander,3150,T,7 8 9,,,
,,,,,,Dhanashree Surve,,,,,,
,,,,,,Malek Vajir,,,,,,
,,,,,2,Subhash Chander,3150,Th,7 8 9,,,
,,,,,,K V Krishna,,,,,,
,,,,,,Mahaveer Singh,,,,,,
,,Tutorial,,,,R Mahesh,3158,W,4,,,
1301,PHA F343,FORENSIC PHARMACY,2,-,2,1,GAUTAM SINGHVI,3158,T Th,5,12/05,FN
,,Tutorial,,,,Gautam Singhvi,3158,S,5,,,
1302,PHA F344,NATURAL DRUGS,2,1,3,1,ATISH T R PAUL,3158,T Th,4,09/05,FN
,,Practical,,,1,Atish T R Paul,3117,W,1 2,,,
,,,,,,Anuradha,,,,,,
,,,,,,Pracheta Sengupta,,,,,,
,,,,,2,Atish T R Paul,3117,Th,1 2,,,
,,,,,,Anuradha,,,,,,
,,,,,,Pracheta Sengupta,,,,,,
,,Tutorial,,,,Atish T R Paul,3158,S,4,,,
1682,PHA F366,LABORATORY PROJECT,-,-,3,1,ANIL GAIKWAD,,,,,
1750,PHA F367,LABORATORY PROJECT,-,-,3,1,ANIL GAIKWAD,,,,,
1699,PHA F376,DESIGN PROJECT,-,-,3,1,ANIL GAIKWAD,,,,,
1766,PHA F377,DESIGN PROJECT,-,-,3,1,ANIL GAIKWAD,,,,,
1304,PHA F414,BIOPHARMACEUTICS,3,-,3,1,MURALI M PANDEY,2212,M W F,3,11/05,FN
1306,PHA F416,CHEM OF SYNTHETIC DRUGS,3,-,3,1,S MURUGESAN,3248,T Th S,3,13/05,FN
,,Tutorial,,,,S Murugesan,3156,M,1,,,
1307,PHA F417,PHARMACOECONOMICS,3,-,3,1,MURALI M PANDEY,3158,M W F,9,06/05,FN
1724,PHA F491,SPECIAL PROJECT,-,-,3,1,ANIL GAIKWAD,,,,,
II. COURSEWISE TIMETABLE,,,,,,40,,SECOND SEMESTER 2016-2017,,,,






2132,PHA G545,IPR AND PHARMACEUTICALS,-,-,4,1,SUNIL KUMAR DUBEY,3156,M W F,4,03/05,AN
67,PHA G611,ADVANCED PHARMACOLOGY,2,3,5,1,R MAHESH,2235,T Th S,5,11/05,AN
,,Practical,,,,Rajeev Taliyan,3118,Th,7 8,,,
,,,,,,Almesh Kadakol,,,,,,
,,,,,,Sorabh Sharma,,,,,,
,,,,,,Sushil Kumar Yadav,,,,,,
677,PHA G621,ADVANCED MEDICINAL CHEM,2,3,5,1,HEMANT R JADHAV,2235,T Th S,4,16/05,AN
,,Practical,,,,Pankaj Wadhwa,3150,F,7 8,,,
,,,,,,Nisha Sharma,,,,,,
721,PHA G632,DOSAGE FORM DESIGN,2,3,5,1,ANIL JINDAL,3158,M W F,5,09/05,AN
